MatchID,inning,batting_team,bowling_team,over,Ball
5,2,"Royal Challengers Bangalore","Sunrisers Hyderabad",1,4
5,2,"Royal Challengers Bangalore","Sunrisers Hyderabad",1,3
5,2,"Royal Challengers Bangalore","Sunrisers Hyderabad",1,2
5,2,"Royal Challengers Bangalore","Sunrisers Hyderabad",1,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",20,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",20,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",20,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",20,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",20,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",20,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",19,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",19,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",19,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",19,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",19,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",19,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",18,8
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",18,7
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",18,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",18,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",18,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",18,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",18,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",18,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",17,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",17,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",17,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",17,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",17,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",17,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",16,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",16,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",16,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",16,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",16,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",16,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",15,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",15,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",15,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",15,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",15,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",15,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",14,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",14,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",14,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",14,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",14,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",14,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",13,7
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",13,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",13,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",13,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",13,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",13,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",13,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",12,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",12,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",12,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",12,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",12,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",12,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",11,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",11,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",11,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",11,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",11,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",11,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",10,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",10,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",10,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",10,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",10,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",10,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",9,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",9,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",9,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",9,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",9,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",9,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",8,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",8,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",8,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",8,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",8,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",8,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",7,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",7,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",7,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",7,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",7,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",7,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",6,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",6,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",6,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",6,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",6,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",6,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",5,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",5,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",5,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",5,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",5,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",5,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",4,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",4,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",4,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",4,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",4,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",4,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",3,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",3,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",3,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",3,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",3,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",3,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",2,7
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",2,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",2,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",2,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",2,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",2,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",2,1
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",1,7
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",1,6
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",1,5
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",1,4
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",1,3
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",1,2
5,1,"Sunrisers Hyderabad","Royal Challengers Bangalore",1,1
6,1,"Gujarat Lions","Kolkata Knight Riders",1,4
6,1,"Gujarat Lions","Kolkata Knight Riders",1,3
6,1,"Gujarat Lions","Kolkata Knight Riders",1,2
6,1,"Gujarat Lions","Kolkata Knight Riders",1,1
6,2,"Royal Challengers Bangalore","Sunrisers Hyderabad",20,4
6,2,"Royal Challengers Bangalore","Sunrisers Hyderabad",20,3
